발명의명칭,출원인,출원일자,심사진행상태
고이동도트랜지스터및제조방법(HIGH ELECTRON MOBILITY TRANSISTOR AND FABRICATING METHOD THEREOF),주식회사 엘지이아이(서울특별시 영등포구...),1994.06.14,등록결정(일반)
투명 도전막의 패터닝 방법 및 그를 이용한 표시 소자용박막 트랜지스터 기판 및 그 제조 방법(PATTERNING METHOD OF TRANSPARENT CONDUCTIVITY FILM ANDTHIN FILM TRANSISTOR SUBSTRATE FOR DISPLAY DEVICEUSING THE SAME AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.03.29,등록결정(일반)
산화물 반도체 박막 트랜지스터 및 그 제조 방법(Oxide Semiconductor Thin Film Transistor And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.09.30,등록결정(일반)
박막 트랜지스터 및 그 제조 방법(THIN FILM TRANSISTOR AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.12.02,등록결정(일반)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURINGMETHOD OF THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.12.15,등록결정(일반)
수평 전계 인가형 박막 트랜지스터 어레이 기판 및 그제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE OF HORIZONTALELECTRONIC FIELD APPLYING TYPE AND FABRICATING METHODTHEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.04.03,등록결정(일반)
박막 트랜지스터 및 그 제조 방법(THIN FILM TRANSISTOR AND FABRICATING METHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.06.30,등록결정(일반)
박막트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND FABRICATINGMETHOD THEREOF),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.12.02,등록결정(일반)
박막트랜지스터 어레이 기판 및 이를 포함하는 표시장치(Substrate for Thin Film Transistor And Display Device Of The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2016.09.30,
산화물 박막 트랜지스터를 구비한 액정표시장치(LIQUID CRYSTAL DISPLAY DEVICE WITH OXIDE THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.12.31,등록결정(일반)
디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판 및 이를 포함하는 디지털 엑스레이 검출기(THIN FILM TRANSISTOR ARRAY SUBSTRATE DIGITAL X-RAY DETECTOR AND DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2018.10.31,
"패널, 트랜지스터 및 전자장치(PANEL, TRANSISTOR AND ELECTRONIC DEVICE)",엘지디스플레이 주식회사(서울특별시 영등포구...),2018.11.12,
"패널, 전자장치 및 트랜지스터(PANEL, ELECTRONIC DEVICE AND TRANSISTOR)",엘지디스플레이 주식회사(서울특별시 영등포구...),2018.11.01,
"트랜지스터, 패널 및 트랜지스터 제조방법(TRANSISTOR, PANEL AND MANUFACTRUING METHOD FOR THE TRANSISTOR)",엘지디스플레이 주식회사(서울특별시 영등포구...)|한양대학교 산학협력단(서울특별시 성동구...),2018.12.04,
박막트랜지스터 어레이 기판 및 이를 포함하는 표시장치(Array Substrate for Thin Film Transistor And Display Device Of The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2016.09.30,
"트랜지스터, 패널 및 전자장치(TRANSISTOR, PANEL, AND ELECTRONIC DEVICE)",엘지디스플레이 주식회사(서울특별시 영등포구...),2018.11.02,
트랜지스터 및 전자장치(TRANSISTOR AND ELECTRONIC DEVICE),엘지디스플레이 주식회사(서울특별시 영등포구...),2018.10.25,
"박막 트랜지스터, 이를 구비하는 액정표시장치 및 이의제조 방법(Thin film transistor, liquid crystal display includingthe same and method for manufacturing that)",엘지디스플레이 주식회사(서울특별시 영등포구...),2005.11.03,등록결정(일반)
박막트랜지스터의 제조방법(Method For Fabricating Thin Film Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2005.05.24,등록결정(일반)
"트랜지스터, 패널 및 트랜지스터의 제조방법(TRANSISTOR, PANEL AND MANUFACTURING METHOD OF THE TRANSISTOR)",엘지디스플레이 주식회사(서울특별시 영등포구...)|한양대학교 산학협력단(서울특별시 성동구...),2018.11.30,
액정표시장치의 박막 트랜지스터 및 그 제조방법(Thin Film Transistor for Liquid Crystal Display Deviceand method of fabricating the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2002.12.30,등록결정(일반)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND METHOD OFMANUFACTURING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2002.09.25,등록결정(일반)
산화물 반도체 조성물 및 이를 사용하여 제조한 산화물 박막 트랜지스터(Oxide semiconductor composition and oxide thin film transistor prepared by using the same),주식회사 엘지화학(서울특별시 영등포구...)|성균관대학교산학협력단(경기도 수원시 장안구...),2017.10.11,등록결정(일반)
박막 트랜지스터 및 그 제조방법(Thin Film Transistor and method for manufacturing thesame),엘지디스플레이 주식회사(서울특별시 영등포구...),2002.04.22,등록결정(심사전치후)
박막 트랜지스터 기판의 제조 방법(MANUFACTURING METHOD OF THIN FILM TRANSISTOR SUBSTRATE),엘지디스플레이 주식회사(서울특별시 영등포구...),2008.04.11,등록결정(일반)
간접 열 결정화 박막 트랜지스터 기판 및 그 제조 방법(Indirect Thermal Crystalization Thin Film Transistor Substrate And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2010.06.25,등록결정(일반)
박막 트랜지스터 어레이 기판 및 이를 구비하는 표시장치(Thin film transistor array substrate and display device having the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2015.01.29,등록결정(일반)
보상용 박막 트랜지스터를 구비한 초고 해상도 액정 표시장치(Ultra High Resolution Liquid Crystal Display Having A Compensating Thin Film Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.10.14,등록결정(일반)
게이트 배선과 데이터 배선 사이의 절연성을 향상한 평판 표시장치용 박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate For Flat Panel Display Having Enhanced Insulating Property Between Gate Line and Data Line And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.11.13,등록결정(일반)
"유기 박막트랜지스터, 그 제조 방법 및 이를 구비한 표시장치(Organic thin film transistor, manufacturing method thereof and display device)",엘지디스플레이 주식회사(서울특별시 영등포구...),2008.11.20,등록결정(일반)
산화물 박막 트랜지스터를 포함하는 표시장치 및 그 구동방법(Display Device Including Oxide Thin Film Transistor And Method Of Driving The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2019.12.30,
박막 트랜지스터 및 박막 트랜지스터를 포함하는 표시장치(THIN FILM TRANSISTORS AND DISPLAY APPARATUS COMPRISING THIN FILM TRANSISTOR),엘지디스플레이 주식회사(서울특별시 영등포구...),2019.12.31,
박막 트랜지스터 어레이 기판의 제조 방법(Fabricating method for thin film transistor array substrate),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.12.04,등록결정(일반)
평판 표시장치용 박막 트랜지스터 기판(Thin film Transistor Substrate For Flat Panel Display),엘지디스플레이 주식회사(서울특별시 영등포구...),2016.08.31,
박막 트랜지스터 어레이 기판 및 이를 구비하는 유기전계발광 표시장치(Thin Film Transistor Array Substrate and Organic Light Emitting Diode Display Device Having The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.12.03,등록결정(일반)
디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판과 이를 포함하는엑스레이 검출기(THIN FILM TRANSISTOR ARRAY SUBSTRATE FOR DIGITAL X-RAY DETECTOR AND THE DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2019.12.23,
PIN 다이오드와 그 제조 방법 및 이를 포함하는 디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판과 디지털 엑스레이 검출기(PIN DIODE AND MANUFACTURING METHODE THEREOF AND THIN FILM TRANSISTOR ARRAY SUBSTRATE FOR DIGITAL X-RAY DETECTOR AND THE DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2019.12.20,
초고해상도 평판 표시장치용 박막 트랜지스터 기판 및 그 제조 방법(Thin Film Transistor Substrate For Ultra High Density Flat Panel Display And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2013.12.09,등록결정(일반)
평판 표시장치용 박막 트랜지스터 기판 및 그 제조 방법(Thin film Transistor Substrate For Flat Panel Display And Method For Manufacturing The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.10.06,등록결정(일반)
PIN 다이오드 및 이를 포함하는 디지털 엑스레이 검출기용 박막 트랜지스터 어레이 기판과 디지털 엑스레이 검출기(PIN DIODE AND THIN FILM TRANSISTOR ARRAY SUBSTRATE FOR DIGITAL X-RAY DETECTOR AND THE DIGITAL X-RAY DETECTOR INCLUDING THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2019.12.12,
"표시장치용 박막 트랜지스터 및 그 제조방법 그리고 이를 적용한 유기전계발광소자(THIN FILM TRANSISTOR FOR DISPLAY DEVICE AND METHOD FOR FABRICATING THE SAME, AND ORGANIC ELECTROLUMINESCENT EMITTED DIODE DEVICE)",엘지디스플레이 주식회사(서울특별시 영등포구...),2014.11.10,등록결정(일반)
박막 트랜지스터 기판 및 그 제조방법(Thin film Transistor substrate and method for manufacturing the same),엘지디스플레이 주식회사(서울특별시 영등포구...),2010.12.06,등록결정(일반)
"미세 결정 실리콘 박막 트랜지스터와 이를 포함하는 표시장치 및 그 제조 방법(micro crystalline silicon thin film transistor, display device and manufacturing method of the same)",엘지디스플레이 주식회사(서울특별시 영등포구...),2010.12.08,등록결정(일반)
박막 트랜지스터 기판 및 그 제조방법(Thin Film Transistor Substrate and Method thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.06.30,등록결정(심사전치후)
박막 트랜지스터 어레이 기판 및 그 제조 방법(TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURING METHOD OFTHE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.02.24,등록결정(일반)
다결정 실리콘 박막 트랜지스터 및 그 제조 방법(poly silicon thin film transistor and the fabricationmethod thereof),엘지디스플레이 주식회사(서울특별시 영등포구...),2004.08.31,등록결정(일반)
박막 트랜지스터 어레이 기판 및 이를 구비하는 표시장치(Thin Film Transistor Array Substrate and Display Device Having The Same),엘지디스플레이 주식회사(서울특별시 영등포구...),2015.01.22,등록결정(일반)
박막트랜지스터 기판 및 그를 가지는 액정 표시 패널(THIN FILM TRANSISTOR SUBSTRATE AND LIQUID CRYSTAL DISPLAY PANEL HAVING THE SMAE),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.12.30,등록결정(일반)
박막 트랜지스터 어레이 기판 및 그 제조 방법(THIN FILM TRANSISTOR ARRAY SUBSTRATE AND MANUFACTURINGMETHOD OF THE SAME),엘지디스플레이 주식회사(서울특별시 영등포구...),2003.10.11,등록결정(일반)
"박막 트랜지스터의 제조 방법, 이를 수행하기 위한 탈수소 장치 및 이를 통해 제조된 박막 트랜지스터를 포함하는 유기 발광 표시 장치(METHOD OF MANUFACTURING THIN FILM TRANSISTOR, DEHYDRATION APPRATUS FOR PERFORMING THE SAME, AND ORGANIC LIGHT EMITTING DISPLAY DEVICE INCLUDING THE THIN FILM TRANSISTOR MANUFACTURED BY THE SAME)",엘지디스플레이 주식회사(서울특별시 영등포구...),2016.06.02,
박막 트랜지스터 및 이를 이용한 평판표시패널과 그제조방법(Plane Display Panel and Method for Fabricating Thereof using the Thin Film Transistor),엘지디스플레이 주식회사(서울특별시 영등포구...),2006.12.15,등록결정(일반)
"유기 TFT 및 그 제조방법, 그리고 이를 적용한액정표시소자(Organic Thin Film Transistor And Method ForFabricating The Same, And Liguid Crystal DisplayDevice By The Same)",엘지디스플레이 주식회사(서울특별시 영등포구...),2003.12.30,등록결정(일반)
고 개구율 평판 표시장치용 박막 트랜지스터 기판(Thin Film Transistor Substrate For Flat Panel Display),엘지디스플레이 주식회사(서울특별시 영등포구...),2014.11.04,등록결정(일반)
